ApplNo,ProductNo,PatentNo,PatentExpiration,DrugSubstanceFlag,DrugProductFlag,PatentUseCode,DelistRequested,PediatricExtension,FileDate
215422,002,11491125,,,Y,U-3488,,,
208232,001,11510963,,,,U-2857,,,
202611,001,10842780,,,Y,U-3670,,,
202611,002,10842780,,,Y,U-3670,,,
022272,001,12060361,,,Y,U-1556,,,
022272,002,12060361,,,Y,U-1556,,,
022272,003,12060361,,,Y,U-1556,,,
022272,004,12060361,,,Y,U-1556,,,
022272,005,12060361,,,Y,U-1556,,,
022272,006,12060361,,,Y,U-1556,,,
022272,007,12060361,,,Y,U-1556,,,
209092,001,9868739,,,,U-3975,,,
217900,001,11919907,,,Y,U-3976,,,
217900,001,10561659,,,,U-3976,,,
215515,001,12049628,,Y,Y,U-3396,,,
214697,001,11918655,,,Y,U-3979,,,
214697,001,11744895,,,,U-3979,,,
214697,001,11717571,,,,U-3979,,,
214697,001,11191838,,,Y,U-3979,,,
214697,001,11173209,,,,U-3979,,,
214697,001,10682414,,,,U-3979,,,
213411,001,12048698,,,,U-3783,,,
213411,002,12048698,,,,U-3783,,,
218590,001,11865112,,,Y,U-3630,,,
206406,001,12083103,,,,U-2678,,,
206406,002,12083103,,,,U-2678,,,
206406,003,12083103,,,,U-2678,,,
211746,001,12064442,,,,U-3297,,,
216490,001,11857603,,,,U-3982,,,
216490,002,11857603,,,,U-3982,,,
216490,003,11857603,,,,U-3982,,,
216490,001,11590207,,,,U-3982,,,
216490,002,11590207,,,,U-3982,,,
216490,003,11590207,,,,U-3982,,,
216490,001,8906847,,Y,Y,U-3982,,,
216490,002,8906847,,Y,Y,U-3982,,,
216490,003,8906847,,Y,Y,U-3982,,,
211358,001,12065432,,,,U-3983,,,
211358,003,12065432,,,,U-3983,,,
211358,002,12065432,,,,U-3983,,,
206038,001,12065432,,,,U-3984,,,
206038,002,12065432,,,,U-3984,,,
219008,001,9593098,,Y,Y,U-3985,,,
219008,002,9593098,,Y,Y,U-3985,,,
219008,001,11981659,,,,U-3985,,,
219008,002,11981659,,,,U-3985,,,
219008,001,11850248,,,,U-3985,,,
219008,002,11850248,,,,U-3985,,,
210365,001,12064399,,,,U-3988,,,
210365,001,12064399,,,,U-3989,,,
219008,001,11879013,,,,U-3985,,,
219008,002,11879013,,,,U-3985,,,
218139,001,11224572,,,Y,U-3990,,,
218139,001,11224572,,,Y,U-3991,,,
217469,001,12059449,,,Y,U-1483,,,
214621,001,12097198,,,,U-3020,,,
202107,001,12097210,,,,U-1643,,,
217900,001,12076323,,,,U-3976,,,
217225,001,12016875,,,,U-3673,,,
218037,001,12076319,,,,U-3933,,,
218037,002,12076319,,,,U-3933,,,
215830,001,12077533,,,,U-3994,,,
209022,001,12083270,,,,U-2133,,,
202611,001,12097189,,,,U-2996,,,
202611,002,12097189,,,,U-2996,,,
202611,001,12097189,,,,U-3670,,,
202611,002,12097189,,,,U-3670,,,
213591,001,12084449,,,,U-2813,,,
213591,002,12084449,,,,U-2813,,,
020517,003,9617303,,,,U-4001,,,
208623,001,12109205,,Y,,U-2371,,,
215206,003,12090148,,,,U-3534,,,
213224,001,11246991,,,,U-4007,,,
213224,001,11246991,,,,U-4008,,,
213224,001,11246991,,,,U-4009,,,
213224,001,11534553,,,,U-4007,,,
213224,001,11534553,,,,U-4008,,,
213224,001,11534553,,,,U-4009,,,
208065,001,8946235,,Y,Y,U-4010,,,
208065,002,8946235,,Y,Y,U-4010,,,
208065,001,9732058,,Y,Y,U-4010,,,
208065,002,9732058,,Y,Y,U-4010,,,
208065,001,10183020,,,Y,U-4010,,,
208065,002,10183020,,,Y,U-4010,,,
217604,001,11478425,,,Y,U-4012,,,
212102,001,12097206,,,,U-4013,,,
214783,001,12097202,,,,U-4014,,,
206940,001,12097187,,,,U-3475,,,
216158,001,11890378,,,Y,U-3513,,,
216158,003,11890378,,,Y,U-3513,,,
216158,002,11890378,,,Y,U-3513,,,
216158,001,11471413,,,,U-3513,,,
216158,003,11471413,,,,U-3513,,,
216158,002,11471413,,,,U-3513,,,
216158,001,11452692,,,,U-3513,,,
216158,003,11452692,,,,U-3513,,,
216158,002,11452692,,,,U-3513,,,
216158,001,10933020,,,Y,U-3513,,,
208686,001,10154987,,,,U-1723,,,
202880,004,10092559,,,,U-55,,,
204447,001,9278096,,,,U-2436,,,
205474,001,10105324,,Y,Y,U-2023,,,
210598,001,8053448,,,,U-2440,,,
210598,001,7585879,,Y,Y,U-2440,,,
209022,001,10124132,,,Y,U-2133,,,
209115,001,10130636,,,,U-2012,,,
209115,003,10130636,,,,U-2273,,,
207946,003,10143693,,,,U-2457,,,
207946,004,10143693,,,,U-2458,,,
209963,001,10149843,,,,U-2478,,,
207078,001,9913860,,Y,,U-2312,,,
210132,001,9301920,,,Y,U-2439,,,
209128,001,8535714,,,Y,U-1351,,,
209128,001,8778394,,,,U-1351,,,
210365,001,10137095,,,,U-2455,,,
202107,001,10166242,,,,U-1643,,,
207533,002,10226458,,,,U-543,,,
207533,002,10238651,,,,U-2402,,,
201688,001,10207066,,,Y,U-909,,,
208658,001,10258637,,,,U-2290,,,
206111,002,10258637,,,,U-2290,,,
206073,002,10258637,,,,U-2290,,,
210565,001,9827191,,,Y,U-2493,,,
211230,001,8877806,,,,U-2548,,,
211230,002,8877806,,,,U-2548,,,
207078,001,10335432,,,,U-2312,,,
209637,001,10335462,,,,U-2580,,,
208653,003,9132125,,Y,Y,U-2249,,,
212819,001,8487093,,Y,Y,U-2586,,,
210874,001,8501698,,,Y,U-493,,,
210874,003,6515117,,Y,Y,U-493,,,
210874,004,8501698,,,Y,U-493,,,
206829,001,10028963,,,,U-2565,,,
209816,001,9265740,,,Y,U-1569,,,
209817,001,9724358,,,,U-1569,,,
050819,001,10220049,,,Y,U-916,,,
212038,002,10292939,,,Y,U-2357,,,
212038,006,10292939,,,Y,U-2357,,,
210595,001,10085974,,,Y,U-2513,,,
209449,001,10328029,,,Y,U-1836,,,
209360,002,10335451,,,,U-2581,,,
202107,001,10231983,,,,U-1643,,,
206089,003,8492369,,,Y,U-2506,,,
205436,001,9624250,,Y,Y,U-2507,,,
210491,001,10239867,,Y,Y,U-2512,,,
209964,001,7879842,,Y,Y,U-1694,,,
212161,001,9770441,,Y,Y,U-2524,,,
212161,001,7214696,,,,U-2524,,,
207925,001,10272046,,,Y,U-2531,,,
211371,001,10251894,,,,U-2552,,,
205934,001,9763880,,,,U-2563,,,
205934,001,9763880,,,,U-2561,,,
205934,002,9763880,,,,U-2558,,,
205934,003,9763880,,,,U-2564,,,
205934,003,9763880,,,,U-2561,,,
209862,001,10322239,,,,U-1907,,,
201635,002,10314790,,,Y,U-1675,,,
201635,004,10314790,,,Y,U-1675,,,
205108,001,10206895,,,Y,U-2494,,,
214907,001,9333270,,Y,Y,U-3291,,,
205934,001,9763880,,,,U-2562,,,
205934,002,9763880,,,,U-2559,,,
205934,003,9763880,,,,U-2560,,,
210326,001,10188663,,,Y,U-2540,,,
201635,001,10314790,,,Y,U-1992,,,
211962,002,10039804,,,Y,U-282,,,
212038,004,10111839,,,,U-2357,,,
202107,001,10195214,,,,U-1643,,,
208065,001,10183020,,,Y,U-2289,,,
208573,001,9539251,,,,U-2538,,,
210557,001,9700592,,,,U-2568,,,
209531,001,10266822,,,,U-1943,,,
203284,001,10183005,,,,U-1816,,,
209311,002,10292937,,,,U-2357,,,
022474,001,10159681,,,,U-2510,,,
210491,002,8629162,,,,U-2247,,,
210491,002,9974781,,,Y,U-2574,,,
204370,001,RE47350,,,,U-2544,,,
210361,001,10548875,,Y,Y,U-2398,,,
202107,001,10660904,,,,U-1643,,,
210660,001,10478453,,,Y,U-2752,,,
210660,001,10583155,,,Y,U-2752,,,
202057,001,10576054,,,,U-2762,,,
211911,001,8206737,,,,U-2759,,,
211911,001,8673341,,,,U-2759,,,
211911,001,9980974,,,,U-2759,,,
202057,002,10576054,,,,U-2762,,,
212268,001,10583121,,,Y,U-2763,,,
212268,002,10583121,,,Y,U-2763,,,
212268,003,10583121,,,Y,U-2763,,,
208219,001,10596107,,,Y,U-2764,,,
208254,001,10532993,,,,U-1524,,,
210884,001,10603305,,,Y,U-1719,,,
212801,001,8609862,,,,U-2770,,,
212801,002,8609862,,,,U-2770,,,
212801,003,8609862,,,,U-2770,,,
203858,001,10555938,,,,U-1316,,,
203858,002,10555938,,,,U-1316,,,
203858,003,10555938,,,,U-1316,,,
203858,004,10555938,,,,U-1316,,,
203858,005,10555938,,,,U-1316,,,
203858,006,10555938,,,,U-1316,,,
203340,002,10342787,,,Y,U-2804,,,
203340,002,10576070,,,Y,U-2804,,,
204485,003,10010575,,,,U-1857,,,
204485,003,9925233,,,,U-1857,,,
204485,004,9925233,,,,U-1857,,,
204485,004,10010575,,,,U-1857,,,
204485,003,9974827,,,,U-1857,,,
204485,003,9968649,,,,U-1857,,,
204485,003,9962422,,,,U-1857,,,
204485,003,9925234,,,,U-1857,,,
204485,003,9981006,,,,U-1857,,,
204485,004,9968649,,,,U-1857,,,
204485,004,9925234,,,,U-1857,,,
204485,004,9962422,,,,U-1857,,,
204485,004,9974827,,,,U-1857,,,
204485,004,9981006,,,,U-1857,,,
208944,001,10646456,,,,U-2808,,,
208944,002,10646456,,,,U-2808,,,
209819,002,10646484,,,,U-2489,,,
022416,001,10675287,,,,U-2831,,,
022416,001,10675287,,,,U-2041,,,
022416,002,10675287,,,,U-2831,,,
022416,002,10675287,,,,U-2041,,,
022416,003,10675287,,,,U-2831,,,
022416,003,10675287,,,,U-2041,,,
022416,004,10675287,,,,U-2041,,,
022416,004,10675287,,,,U-2831,,,
020866,001,10688094,,,,U-2871,,,
020866,001,10688094,,,,U-2872,,,
020866,001,10688094,,,,U-2875,,,
020866,001,10688094,,,,U-2870,,,
020866,001,10688094,,,,U-2873,,,
020866,001,10688094,,,,U-2874,,,
020866,001,10688094,,,,U-2876,,,
020866,001,10688094,,,,U-2881,,,
020866,001,10688094,,,,U-2878,,,
020866,001,10688094,,,,U-2877,,,
020866,001,10688094,,,,U-2880,,,
020866,001,10688094,,,,U-2879,,,
020866,001,10688094,,,,U-2887,,,
020866,001,10688094,,,,U-2885,,,
020866,001,10688094,,,,U-2884,,,
020866,001,10688094,,,,U-2882,,,
020866,001,10688094,,,,U-2883,,,
206099,001,11571531,,,,U-1809,,,
215498,002,10981952,,,,U-3649,,,
215498,002,10981952,,,,U-3648,,,
215498,003,10981952,,,,U-3648,,,
215498,003,10981952,,,,U-3649,,,
215498,004,10981952,,,,U-3648,,,
215498,004,10981952,,,,U-3649,,,
215498,001,10487111,,,,U-3648,,,
215498,002,10487111,,,,U-3648,,,
215498,003,10487111,,,,U-3648,,,
215498,004,10487111,,,,U-3648,,,
214755,004,11602513,,,,U-3576,,,
202860,001,11672938,,,,U-3037,,,
209354,001,11679115,,,Y,U-2625,,,
211651,001,10780088,,,,U-3651,,,
211651,003,10780088,,,,U-3651,,,
211651,005,10780088,,,,U-3651,,,
211651,006,10780088,,,,U-3651,,,
022306,001,11696902,,,,U-2769,,,
210450,001,11690854,,,,U-3653,,,
210450,001,11690845,,,,U-3654,,,
210450,002,11690845,,,,U-3654,,,
207981,001,RE46284,,,,U-3656,,,
207981,002,RE46284,,,,U-3656,,,
214439,001,11723866,,,Y,U-3309,,,
214439,001,11723866,,,Y,U-3311,,,
214439,001,11723866,,,Y,U-3310,,,
202057,002,11717504,,,,U-3669,,,
202057,001,11717504,,,,U-3669,,,
202611,001,11707451,,,,U-2996,,,
202611,002,11707451,,,,U-2996,,,
202611,001,11707451,,,,U-3670,,,
202611,002,11707451,,,,U-3670,,,
217722,001,11020343,,,,U-3671,,,
215430,001,11730706,,,,U-3419,,,
201848,001,10569004,,,,U-3680,,,
201848,001,10569004,,,,U-3683,,,
215430,001,11717518,,,,U-3419,,,
204629,001,11666590,,,,U-3691,,,
212306,001,11746102,,,,U-2855,,,
212306,001,11746102,,,,U-2584,,,
212306,001,11746102,,,,U-3018,,,
212306,002,11746102,,,,U-2584,,,
212306,003,11746102,,,,U-2584,,,
212306,004,11746102,,,,U-2584,,,
212306,002,11746102,,,,U-2855,,,
212306,003,11746102,,,,U-2855,,,
212306,004,11746102,,,,U-2855,,,
212306,002,11746102,,,,U-3018,,,
212306,003,11746102,,,,U-3018,,,
212306,004,11746102,,,,U-3018,,,
217581,001,7825137,,,,U-3057,,,
217581,001,7825137,,,,U-3403,,,
217581,001,7825137,,,,U-3058,,,
217581,002,7825137,,,,U-3057,,,
217581,002,7825137,,,,U-3058,,,
217581,002,7825137,,,,U-3403,,,
217581,003,7825137,,,,U-3403,,,
217581,003,7825137,,,,U-3057,,,
217581,003,7825137,,,,U-3058,,,
208558,002,8071579,,,,U-3695,,,
208558,001,8143241,,,,U-3695,,,
208558,002,8143241,,,,U-3695,,,
208558,001,8859562,,,,U-3695,,,
208558,002,8859562,,,,U-3695,,,
217660,001,11752106,,,Y,U-3696,,,
217660,002,11752106,,,Y,U-3696,,,
207925,001,11752106,,,Y,U-3697,,,
207925,002,11752106,,,Y,U-3697,,,
207925,003,11752106,,,Y,U-3697,,,
207925,004,11752106,,,Y,U-3697,,,
207925,005,11752106,,,Y,U-3697,,,
212102,001,11759440,,,,U-3694,,,
215390,001,11786508,,,,U-3698,,,
215390,002,11786508,,,,U-3698,,,
021164,001,7538116,,,,U-3699,,,
021164,002,7538116,,,,U-3699,,,
021164,003,7538116,,,,U-3699,,,
021164,004,7538116,,,,U-3699,,,
210365,001,11766411,,,,U-2781,,,
211675,001,11767326,,,,U-3298,,,
211675,002,11767326,,,,U-3298,,,
214755,001,11779557,,,,U-3705,,,
214755,004,11779557,,,,U-3705,,,
211039,001,10632197,,,Y,U-2755,,,
210296,001,9511043,,,,U-1384,,,
210296,001,9326965,,,,U-1384,,,
210296,001,9814692,,,,U-1384,,,
210296,001,9636318,,,,U-1384,,,
210296,001,9814691,,,,U-1384,,,
210296,001,10105336,,,Y,U-1384,,,
210296,001,9820961,,,Y,U-1384,,,
210296,001,10098863,,,Y,U-1384,,,
213535,001,9969754,,Y,Y,U-1943,,,
211994,001,11234985,,,Y,U-257,,,
214665,001,11236091,,Y,Y,U-3306,,,
208078,001,11274332,,,,U-2956,,,
208078,001,11274331,,,,U-2956,,,
019734,004,8455524,,,,U-1029,,,
022058,001,8062652,,,,U-1197,,,
022205,001,8497256,,,,U-1229,,,
211962,002,10188697,,,Y,U-282,,,
211962,004,10039804,,,Y,U-282,,,
212038,001,10111839,,,,U-2357,,,
212038,005,10111839,,,,U-2357,,,
202107,001,10314850,,,,U-1643,,,
208799,006,9066957,,,Y,U-645,,,
211225,001,8377921,,,,U-1179,,,
202810,003,10220042,,,,U-2501,,,
209022,001,10179216,,,Y,U-2133,,,
208692,001,10034873,,,,U-2488,,,
209410,002,10213393,,,,U-20,,,
206619,001,10201542,,,Y,U-1753,,,
210861,002,10285993,,,,U-2470,,,
210557,001,10286034,,,,U-2568,,,
208259,001,8394826,,Y,Y,U-1524,,,
211929,001,10172802,,,,U-2554,,,
210884,001,9610280,,,Y,U-1719,,,
208400,001,10231927,,,,U-1349,,,
209203,001,10183012,,,,U-2104,,,
203284,001,10183006,,,,U-1816,,,
209606,001,10294215,,,Y,U-2087,,,
209606,002,10294215,,,Y,U-2087,,,
209311,004,10292937,,,,U-2357,,,
022433,002,10300065,,,,U-2542,,,
022483,001,10238644,,,,U-68,,,
210491,002,10022352,,,Y,U-2573,,,
210491,002,9012496,,,,U-2248,,,
210491,002,9974781,,,Y,U-2318,,,
208090,002,10188644,,,Y,U-1556,,,
209184,001,RE43711,,,,U-2484,,,
205122,001,10363224,,,,U-766,,,
205122,005,10363224,,,,U-766,,,
211367,001,9603860,,,,U-2553,,,
208552,001,10335391,,,,U-2567,,,
206255,001,10206939,,,,U-1631,,,
204370,001,RE47350,,,,U-2545,,,
019734,002,7659291,,,,U-1029,,,
022036,001,10548871,,,,U-620,,,
022036,002,10548871,,,,U-620,,,
206406,001,8664239,,,,U-2678,,,
206406,002,8664239,,,,U-2678,,,
206406,003,8664239,,,,U-2678,,,
211039,001,10293047,,,Y,U-2755,,,
211367,001,10603281,,,,U-2553,,,
209606,001,10610125,,,,U-2087,,,
209606,002,10610125,,,,U-2087,,,
209296,001,10624850,,,,U-2161,,,
209311,001,10617651,,,,U-2357,,,
209311,002,10617651,,,,U-2357,,,
209311,003,10617651,,,,U-2357,,,
209311,004,10617651,,,,U-2357,,,
209311,005,10617651,,,,U-2357,,,
208254,001,10654844,,Y,Y,U-1524,,,
208259,001,10654844,,Y,Y,U-1524,,,
210563,004,10653696,,,,U-1456,,,
209115,001,8071579,,,,U-2830,,,
209115,002,8071579,,,,U-2830,,,
209115,003,8071579,,,,U-2830,,,
209115,001,8143241,,,,U-2830,,,
209115,002,8143241,,,,U-2830,,,
209115,003,8143241,,,,U-2830,,,
209115,001,8859562,,,,U-2830,,,
209115,002,8859562,,,,U-2830,,,
209115,003,8859562,,,,U-2830,,,
209115,001,10130636,,,,U-2830,,,
209115,002,10130636,,,,U-2830,,,
209115,003,10130636,,,,U-2830,,,
020866,001,10688094,,,,U-2888,,,
020866,001,10688094,,,,U-2886,,,
213674,001,8183274,,,,U-2345,,,
213674,001,8183274,,,,U-2708,,,
213674,001,9126941,,,,U-2708,,,
213674,001,9126941,,,,U-2345,,,
213674,002,8183274,,,,U-2708,,,
213674,002,8183274,,,,U-2345,,,
213674,002,9126941,,,,U-2708,,,
213674,002,9126941,,,,U-2345,,,
210563,003,10751342,,,,U-1946,,,
210563,001,10751342,,,,U-2944,,,
210563,001,10751342,,,,U-1946,,,
210563,001,10751342,,,,U-2943,,,
210563,002,10751342,,,,U-2944,,,
210563,002,10751342,,,,U-1946,,,
210563,002,10751342,,,,U-2943,,,
210563,002,10751342,,,,U-1491,,,
210563,003,10751342,,,,U-1491,,,
210563,003,10751342,,,,U-2944,,,
210563,003,10751342,,,,U-2943,,,
210563,004,10751342,,,,U-2943,,,
210563,004,10751342,,,,U-2944,,,
210563,004,10751342,,,,U-1946,,,
210563,004,10751342,,,,U-1491,,,
207999,001,10758549,,,,U-2945,,,
207999,002,10758549,,,,U-2945,,,
205552,001,10751342,,,,U-2944,,,
205552,001,10751342,,,,U-1946,,,
205552,001,10751342,,,,U-1491,,,
205552,001,10751342,,,,U-2943,,,
205552,002,10751342,,,,U-1946,,,
205552,002,10751342,,,,U-2944,,,
205552,002,10751342,,,,U-1491,,,
205552,002,10751342,,,,U-2943,,,
212725,001,10738037,,Y,Y,U-2946,,,
212725,002,10738037,,Y,Y,U-2946,,,
202714,003,7491704,,,,U-2947,,,
202714,003,8129346,,,,U-2947,,,
202714,003,8207127,,,,U-2947,,,
209637,002,10335462,,,,U-2580,,,
022264,005,9439906,,,,U-1901,,,
212576,001,8618075,,,,U-2864,,,
212576,001,8618075,,,,U-2867,,,
212576,001,8268800,,Y,,U-2866,,,
212576,001,8268800,,Y,,U-2865,,,
212576,001,8268800,,Y,,U-2864,,,
212576,001,8268800,,Y,,U-2867,,,
022201,001,10729739,,,,U-1978,,,
022201,002,10729739,,,,U-1978,,,
208090,001,10668060,,,Y,U-1556,,,
208090,002,10668060,,,Y,U-1556,,,
208090,003,10668060,,,Y,U-1556,,,
208090,004,10668060,,,Y,U-1556,,,
208090,005,10668060,,,Y,U-1556,,,
211280,001,11053214,,Y,Y,U-1719,,,
211280,002,11053214,,Y,Y,U-1719,,,
211280,003,11053214,,Y,Y,U-1719,,,
211280,003,7423050,,Y,Y,U-1719,,,
215457,001,10322239,,,,U-1907,,,
215457,001,10143792,,,,U-2476,,,
215457,001,9474869,,,Y,U-1907,,,
022306,001,10512620,,,,U-3547,,,
022145,001,8852632,,Y,Y,U-257,,,
022145,001,8771733,,Y,Y,U-257,,,
022145,002,8771733,,Y,Y,U-257,,,
215430,001,11596627,,,,U-3419,,,
216354,001,11648244,,,,U-1995,,,
216354,003,11648244,,,,U-1995,,,
216354,002,11648244,,,,U-1995,,,
208082,001,11648244,,,,U-1995,,,
208082,002,11648244,,,,U-1995,,,
208082,003,11648244,,,,U-1995,,,
216023,001,11413360,,Y,,U-3614,,,
216023,001,11413360,,Y,,U-3615,,,
216951,001,11649217,,,Y,U-3535,,,
216951,005,11649217,,,Y,U-3535,,,
216951,004,11649217,,,Y,U-3535,,,
216951,003,11649217,,,Y,U-3535,,,
216951,002,11649217,,,Y,U-3535,,,
216951,001,11643397,,Y,,U-3535,,,
216951,005,11643397,,Y,,U-3535,,,
216951,004,11643397,,Y,,U-3535,,,
216951,003,11643397,,Y,,U-3535,,,
216951,002,11643397,,Y,,U-3535,,,
216578,001,10836768,,,,U-3621,,,
216578,001,9987274,,,,U-3622,,,
216578,001,9422299,,Y,Y,U-3622,,,
204275,003,7439393,,Y,Y,U-3623,,,
204275,003,8511304,,,Y,U-3623,,,
204275,003,11116721,,,Y,U-3623,,,
214755,003,11779557,,,,U-3705,,,
214755,002,11779557,,,,U-3705,,,
208743,001,11782041,,,Y,U-2009,,,
208743,001,11782041,,,Y,U-3543,,,
207962,001,11786455,,,Y,U-2267,,,
021361,002,11779571,,,,U-3706,,,
215842,001,11661604,,Y,Y,U-3709,,,
215842,003,11661604,,Y,Y,U-3709,,,
215842,002,11661604,,Y,Y,U-3709,,,
215842,001,11359203,,Y,Y,U-3709,,,
215842,003,11359203,,Y,Y,U-3709,,,
215842,002,11359203,,Y,Y,U-3709,,,
215842,001,11286488,,Y,Y,U-3709,,,
215842,003,11286488,,Y,Y,U-3709,,,
215842,002,11286488,,Y,Y,U-3709,,,
215842,001,10738311,,Y,Y,U-3709,,,
215842,003,10738311,,Y,Y,U-3709,,,
215842,002,10738311,,Y,Y,U-3709,,,
022201,001,11766468,,,,U-1978,,,
022201,002,11766468,,,,U-1978,,,
217639,001,11779552,,,,U-3524,,,
217639,002,11779552,,,,U-3524,,,
207962,001,11793766,,,,U-2267,,,
213217,001,11591340,,,,U-3727,,,
213217,001,11591340,,,,U-3729,,,
213217,001,11591340,,,,U-3728,,,
214517,001,11786502,,,,U-3007,,,
205677,001,11786502,,,,U-3007,,,
205677,001,11786502,,,,U-3739,,,
212306,001,11787771,,,,U-2855,,,
212306,001,11787771,,,,U-2584,,,
212306,004,11787771,,,,U-3018,,,
212306,003,11787771,,,,U-3018,,,
212306,002,11787771,,,,U-3018,,,
212306,002,11787771,,,,U-2584,,,
212306,003,11787771,,,,U-2584,,,
212306,004,11787771,,,,U-2584,,,
212306,002,11787771,,,,U-2855,,,
201110,001,10548904,,,,U-2810,,,
201110,001,8580293,,,,U-2810,,,
213591,001,8901123,,,,U-2813,,,
213591,002,8901123,,,,U-2813,,,
211962,005,10039804,,,Y,U-282,,,
211962,005,10188697,,,Y,U-282,,,
211962,006,10188697,,,Y,U-282,,,
211962,006,10039804,,,Y,U-282,,,
211962,007,10188697,,,Y,U-282,,,
211962,007,10039804,,,Y,U-282,,,
210942,001,10383820,,,Y,U-2814,,,
022036,001,10653660,,,,U-620,,,
022036,001,10653662,,,,U-620,,,
022036,002,10653662,,,,U-620,,,
022036,002,10653660,,,,U-620,,,
207589,001,10660908,,,Y,U-2627,,,
208558,001,8071579,,,,U-2820,,,
208558,001,8071579,,,,U-2824,,,
208558,001,8071579,,,,U-2833,,,
208558,001,8071579,,,,U-2823,,,
208558,001,8071579,,,,U-2832,,,
208558,001,8071579,,,,U-2480,,,
208558,001,8071579,,,,U-2821,,,
208558,001,8071579,,,,U-2819,,,
208558,001,8071579,,,,U-2822,,,
208558,002,8071579,,,,U-2832,,,
208558,002,8071579,,,,U-2823,,,
208558,002,8071579,,,,U-2819,,,
208558,002,8071579,,,,U-2833,,,
208558,002,8071579,,,,U-2821,,,
208558,002,8071579,,,,U-2480,,,
208558,002,8071579,,,,U-2824,,,
208558,002,8071579,,,,U-2820,,,
208558,001,8143241,,,,U-2832,,,
208558,001,8143241,,,,U-2833,,,
208558,002,8143241,,,,U-2833,,,
208558,002,8143241,,,,U-2832,,,
208558,001,8859562,,,,U-2832,,,
208558,002,8859562,,,,U-2832,,,
212122,001,8815258,,,,U-2889,,,
212122,001,8703806,,,,U-2889,,,
212122,001,8808713,,,Y,U-2889,,,
212122,001,8324266,,,,U-2889,,,
212122,001,9415009,,,,U-2889,,,
212122,001,10716753,,,Y,U-2889,,,
212122,001,9463161,,,Y,U-2889,,,
020866,001,10688155,,,,U-2898,,,
020866,001,10688155,,,,U-2905,,,
020866,001,10688155,,,,U-2902,,,
020866,001,10688155,,,,U-2890,,,
020866,001,10688155,,,,U-2914,,,
020866,001,10688155,,,,U-2911,,,
020866,001,10688155,,,,U-2903,,,
020866,001,10688155,,,,U-2281,,,
020866,001,10688155,,,,U-2901,,,
020866,001,10688155,,,,U-2912,,,
020866,001,10688155,,,,U-2891,,,
020866,001,10688155,,,,U-2896,,,
020866,001,10688155,,,,U-2893,,,
020866,001,10688155,,,,U-2899,,,
020866,001,10688155,,,,U-2904,,,
020866,001,10688155,,,,U-2900,,,
020866,001,10688155,,,,U-2906,,,
020866,001,10688155,,,,U-2908,,,
020866,001,10688155,,,,U-2913,,,
020866,001,10688155,,,,U-2894,,,
020866,001,10688155,,,,U-2910,,,
020866,001,10688155,,,,U-2892,,,
020866,001,10688155,,,,U-2895,,,
020866,001,10688155,,,,U-2909,,,
020866,001,10688155,,,,U-2897,,,
020866,001,10688155,,,,U-2907,,,
209963,001,10933060,,,,U-3014,,,
209963,001,10973811,,,,U-2226,,,
212994,001,10858341,,,,U-3094,,,
212994,001,10954213,,,,U-3094,,,
212994,002,10858341,,,,U-3094,,,
212994,002,10954213,,,,U-3094,,,
212994,003,10954213,,,,U-3094,,,
212994,003,10858341,,,,U-3094,,,
213872,002,8518919,,,,U-3166,,,
021920,001,11090280,,,Y,U-1731,,,
021920,001,11090280,,,Y,U-1732,,,
021272,005,7999007,,,Y,U-1437,,,
208254,001,10588901,,Y,Y,U-1524,,,
208341,002,7964580,,Y,Y,U-1470,,,
208341,002,8334270,,Y,Y,U-1470,,,
208341,002,8575135,,Y,Y,U-1470,,,
208341,002,8580765,,Y,Y,U-1470,,,
208341,002,8618076,,Y,Y,U-1470,,,
208341,002,8735372,,,,U-1470,,,
208341,002,8889159,,,Y,U-1470,,,
208341,002,9085573,,Y,Y,U-1470,,,
208341,002,8921341,,Y,Y,U-1470,,,
208341,002,8633309,,Y,Y,U-1470,,,
208341,002,8940718,,Y,Y,U-1470,,,
208341,002,9284342,,Y,Y,U-1470,,,
208341,002,10086011,,,,U-1470,,,
213411,001,7452895,,Y,Y,U-2788,,,
213411,001,9457093,,,Y,U-2788,,,
213411,001,9693989,,,Y,U-2788,,,
213411,002,9457093,,,Y,U-2788,,,
213411,002,7452895,,Y,Y,U-2788,,,
213411,002,9693989,,,Y,U-2788,,,
212690,001,10675258,,,,U-2938,,,
212690,001,9050302,,,,U-1532,,,
212690,001,10213400,,,,U-2499,,,
212690,001,9486426,,,,U-1532,,,
212690,001,8772306,,,,U-1532,,,
021829,002,8246979,,,Y,U-1273,,,
202834,002,6949571,,Y,Y,U-2429,,,
022048,001,8211880,,,,U-1257,,,
022418,001,7915247,,,,U-1000,,,
202428,001,10688071,,,Y,U-2760,,,
213433,001,10159682,,,,U-2942,,,
213433,001,8143240,,,,U-2942,,,
213433,001,9486458,,,,U-2942,,,
213433,001,8865690,,,,U-2942,,,
208352,001,10568855,,,,U-1,,,
212273,001,10793547,,Y,Y,U-3144,,,
212273,002,10793547,,Y,Y,U-3144,,,
214900,001,8188085,,Y,Y,U-3159,,,
214900,001,10370406,,,,U-3159,,,
210132,001,11033626,,,Y,U-2439,,,
208341,001,11116783,,,Y,U-1470,,,
208341,002,11116783,,,Y,U-1470,,,
022068,003,9061029,,Y,,U-3231,,,
